date,symbol,exchange,company_name,stock_price_close,option_symbol,option_expiration,strike,call_put,style,ask,bid,mean_price,settlement,volume,open_interest,stock_price_for_iv
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619P00175000,06/19/2020,175.000,P,A,24.690,24.040,24.365,0.000,0,52,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619C00180000,06/19/2020,180.000,C,A,0.500,0.440,0.470,0.000,101,14075,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619P00180000,06/19/2020,180.000,P,A,29.350,28.690,29.020,0.000,0,4,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619C00185000,06/19/2020,185.000,C,A,0.280,0.210,0.245,0.000,0,49,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619P00185000,06/19/2020,185.000,P,A,34.310,33.410,33.860,0.000,0,10,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619C00190000,06/19/2020,190.000,C,A,0.170,0.110,0.140,0.000,0,8297,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619P00190000,06/19/2020,190.000,P,A,39.250,38.330,38.790,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619C00195000,06/19/2020,195.000,C,A,0.120,0.060,0.090,0.000,0,224,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619P00195000,06/19/2020,195.000,P,A,44.220,43.290,43.755,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619C00200000,06/19/2020,200.000,C,A,0.090,0.040,0.065,0.000,0,142,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619P00200000,06/19/2020,200.000,P,A,49.190,48.270,48.730,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619C00205000,06/19/2020,205.000,C,A,0.080,0.020,0.050,0.000,0,5,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619P00205000,06/19/2020,205.000,P,A,54.170,53.250,53.710,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619C00210000,06/19/2020,210.000,C,A,0.070,0.010,0.040,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619P00210000,06/19/2020,210.000,P,A,59.150,58.230,58.690,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619C00215000,06/19/2020,215.000,C,A,0.060,0.000,0.000,0.000,0,20,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619P00215000,06/19/2020,215.000,P,A,64.150,63.220,63.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619C00220000,06/19/2020,220.000,C,A,0.050,0.000,0.000,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619P00220000,06/19/2020,220.000,P,A,69.150,68.220,68.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619C00225000,06/19/2020,225.000,C,A,0.050,0.000,0.000,0.000,0,2,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619P00225000,06/19/2020,225.000,P,A,74.150,73.220,73.685,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619C00230000,06/19/2020,230.000,C,A,0.040,0.000,0.000,0.000,0,39,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200619P00230000,06/19/2020,230.000,P,A,79.150,78.220,78.685,0.000,0,2,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00105000,06/30/2020,105.000,C,A,47.450,46.750,47.100,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00105000,06/30/2020,105.000,P,A,0.790,0.700,0.745,0.000,0,120,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00110000,06/30/2020,110.000,C,A,42.700,42.040,42.370,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00110000,06/30/2020,110.000,P,A,1.000,0.960,0.980,0.000,4,537,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00115000,06/30/2020,115.000,C,A,38.060,37.430,37.745,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00115000,06/30/2020,115.000,P,A,1.410,1.320,1.365,0.000,0,105,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00120000,06/30/2020,120.000,C,A,33.530,32.930,33.230,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00120000,06/30/2020,120.000,P,A,1.880,1.790,1.835,0.000,5,39,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00125000,06/30/2020,125.000,C,A,29.140,28.580,28.860,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00125000,06/30/2020,125.000,P,A,2.490,2.400,2.445,0.000,0,1857,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00130000,06/30/2020,130.000,C,A,24.910,24.380,24.645,0.000,0,10,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00130000,06/30/2020,130.000,P,A,3.250,3.160,3.205,0.000,0,14,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00135000,06/30/2020,135.000,C,A,20.860,20.380,20.620,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00135000,06/30/2020,135.000,P,A,4.190,4.100,4.145,0.000,0,3,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00136000,06/30/2020,136.000,C,A,20.080,19.620,19.850,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00136000,06/30/2020,136.000,P,A,4.410,4.310,4.360,0.000,0,21,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00137000,06/30/2020,137.000,C,A,19.290,18.850,19.070,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00137000,06/30/2020,137.000,P,A,4.630,4.530,4.580,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00138000,06/30/2020,138.000,C,A,18.520,18.090,18.305,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00138000,06/30/2020,138.000,P,A,4.870,4.770,4.820,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00139000,06/30/2020,139.000,C,A,17.770,17.350,17.560,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00139000,06/30/2020,139.000,P,A,5.110,5.010,5.060,0.000,0,6,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00140000,06/30/2020,140.000,C,A,17.020,16.620,16.820,0.000,0,7,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00140000,06/30/2020,140.000,P,A,5.360,5.270,5.315,0.000,0,20,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00141000,06/30/2020,141.000,C,A,16.290,15.890,16.090,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00141000,06/30/2020,141.000,P,A,5.630,5.520,5.575,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00142000,06/30/2020,142.000,C,A,15.560,15.180,15.370,0.000,0,2,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00142000,06/30/2020,142.000,P,A,5.910,5.800,5.855,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00143000,06/30/2020,143.000,C,A,14.850,14.480,14.665,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00143000,06/30/2020,143.000,P,A,6.210,6.090,6.150,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00144000,06/30/2020,144.000,C,A,14.150,13.790,13.970,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00144000,06/30/2020,144.000,P,A,6.510,6.390,6.450,0.000,0,4,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00145000,06/30/2020,145.000,C,A,13.460,13.120,13.290,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00145000,06/30/2020,145.000,P,A,6.810,6.700,6.755,0.000,0,22,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00146000,06/30/2020,146.000,C,A,12.780,12.450,12.615,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00146000,06/30/2020,146.000,P,A,7.130,7.010,7.070,0.000,0,50,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00147000,06/30/2020,147.000,C,A,12.120,11.910,12.015,0.000,0,31,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00147000,06/30/2020,147.000,P,A,7.470,7.350,7.410,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00148000,06/30/2020,148.000,C,A,11.470,11.280,11.375,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00148000,06/30/2020,148.000,P,A,7.830,7.690,7.760,0.000,0,4,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00149000,06/30/2020,149.000,C,A,10.840,10.640,10.740,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00149000,06/30/2020,149.000,P,A,8.200,8.060,8.130,0.000,0,11,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00150000,06/30/2020,150.000,C,A,10.230,10.040,10.135,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00150000,06/30/2020,150.000,P,A,8.580,8.440,8.510,0.000,0,15,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00151000,06/30/2020,151.000,C,A,9.610,9.440,9.525,0.000,0,16,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00151000,06/30/2020,151.000,P,A,8.970,8.830,8.900,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00152000,06/30/2020,152.000,C,A,9.030,8.860,8.945,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00152000,06/30/2020,152.000,P,A,9.390,9.230,9.310,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00153000,06/30/2020,153.000,C,A,8.460,8.290,8.375,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00153000,06/30/2020,153.000,P,A,9.830,9.660,9.745,0.000,0,11,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00154000,06/30/2020,154.000,C,A,7.910,7.750,7.830,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00154000,06/30/2020,154.000,P,A,10.270,10.100,10.185,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00155000,06/30/2020,155.000,C,A,7.380,7.220,7.300,0.000,0,79,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00155000,06/30/2020,155.000,P,A,10.750,10.560,10.655,0.000,0,6,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00156000,06/30/2020,156.000,C,A,6.850,6.710,6.780,0.000,0,30,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00156000,06/30/2020,156.000,P,A,11.260,11.050,11.155,0.000,0,5,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00157000,06/30/2020,157.000,C,A,6.370,6.220,6.295,0.000,0,343,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00157000,06/30/2020,157.000,P,A,11.770,11.550,11.660,0.000,0,6,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00158000,06/30/2020,158.000,C,A,5.910,5.750,5.830,0.000,0,237,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00158000,06/30/2020,158.000,P,A,12.330,11.980,12.155,0.000,0,2,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00159000,06/30/2020,159.000,C,A,5.380,5.300,5.340,0.000,208,218,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00159000,06/30/2020,159.000,P,A,12.860,12.520,12.690,0.000,0,4,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00160000,06/30/2020,160.000,C,A,4.950,4.880,4.915,0.000,0,145,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00160000,06/30/2020,160.000,P,A,13.440,13.080,13.260,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00161000,06/30/2020,161.000,C,A,4.540,4.470,4.505,0.000,0,128,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00161000,06/30/2020,161.000,P,A,14.040,13.660,13.850,0.000,0,5,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00162000,06/30/2020,162.000,C,A,4.160,4.080,4.120,0.000,158,107,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00162000,06/30/2020,162.000,P,A,14.660,14.260,14.460,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00163000,06/30/2020,163.000,C,A,3.790,3.710,3.750,0.000,16,125,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00163000,06/30/2020,163.000,P,A,15.300,14.890,15.095,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00164000,06/30/2020,164.000,C,A,3.440,3.370,3.405,0.000,161,109,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00164000,06/30/2020,164.000,P,A,15.970,15.530,15.750,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00165000,06/30/2020,165.000,C,A,3.180,3.050,3.115,0.000,0,1286,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00165000,06/30/2020,165.000,P,A,16.660,16.200,16.430,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00166000,06/30/2020,166.000,C,A,2.880,2.740,2.810,0.000,0,15,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00166000,06/30/2020,166.000,P,A,17.370,16.890,17.130,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00167000,06/30/2020,167.000,C,A,2.590,2.470,2.530,0.000,0,4,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00167000,06/30/2020,167.000,P,A,18.110,17.600,17.855,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00168000,06/30/2020,168.000,C,A,2.340,2.210,2.275,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00168000,06/30/2020,168.000,P,A,18.870,18.340,18.605,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00169000,06/30/2020,169.000,C,A,2.090,1.970,2.030,0.000,0,100,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00169000,06/30/2020,169.000,P,A,19.650,19.090,19.370,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00170000,06/30/2020,170.000,C,A,1.870,1.750,1.810,0.000,0,107,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00170000,06/30/2020,170.000,P,A,20.450,19.870,20.160,0.000,0,2,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00171000,06/30/2020,171.000,C,A,1.670,1.570,1.620,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00171000,06/30/2020,171.000,P,A,21.270,20.660,20.965,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00172000,06/30/2020,172.000,C,A,1.480,1.380,1.430,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00172000,06/30/2020,172.000,P,A,22.110,21.500,21.805,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00173000,06/30/2020,173.000,C,A,1.320,1.220,1.270,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00173000,06/30/2020,173.000,P,A,22.980,22.320,22.650,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00174000,06/30/2020,174.000,C,A,1.180,1.080,1.130,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00174000,06/30/2020,174.000,P,A,23.850,23.200,23.525,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00175000,06/30/2020,175.000,C,A,1.030,0.950,0.990,0.000,0,90,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00175000,06/30/2020,175.000,P,A,24.780,24.070,24.425,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00176000,06/30/2020,176.000,C,A,0.910,0.830,0.870,0.000,0,2,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00176000,06/30/2020,176.000,P,A,25.670,24.990,25.330,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00180000,06/30/2020,180.000,C,A,0.550,0.480,0.515,0.000,0,10,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00180000,06/30/2020,180.000,P,A,29.410,28.690,29.050,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00185000,06/30/2020,185.000,C,A,0.310,0.230,0.270,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00185000,06/30/2020,185.000,P,A,34.240,33.550,33.895,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00190000,06/30/2020,190.000,C,A,0.190,0.120,0.155,0.000,0,20,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00190000,06/30/2020,190.000,P,A,39.260,38.330,38.795,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00195000,06/30/2020,195.000,C,A,0.130,0.060,0.095,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00195000,06/30/2020,195.000,P,A,44.220,43.290,43.755,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630C00200000,06/30/2020,200.000,C,A,0.100,0.040,0.070,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200630P00200000,06/30/2020,200.000,P,A,49.200,48.260,48.730,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918C00075000,09/18/2020,75.000,C,A,77.030,75.920,76.475,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918P00075000,09/18/2020,75.000,P,A,0.290,0.090,0.190,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918C00080000,09/18/2020,80.000,C,A,72.070,70.980,71.525,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918P00080000,09/18/2020,80.000,P,A,0.360,0.160,0.260,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918C00085000,09/18/2020,85.000,C,A,67.140,66.050,66.595,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918P00085000,09/18/2020,85.000,P,A,0.450,0.250,0.350,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918C00090000,09/18/2020,90.000,C,A,62.230,61.180,61.705,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918P00090000,09/18/2020,90.000,P,A,0.570,0.370,0.470,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918C00095000,09/18/2020,95.000,C,A,57.370,56.340,56.855,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918P00095000,09/18/2020,95.000,P,A,0.720,0.530,0.625,0.000,0,11,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918C00100000,09/18/2020,100.000,C,A,52.560,51.570,52.065,0.000,0,2,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918P00100000,09/18/2020,100.000,P,A,0.930,0.740,0.835,0.000,0,135,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918C00101000,09/18/2020,101.000,C,A,51.610,50.630,51.120,0.000,0,1,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918P00101000,09/18/2020,101.000,P,A,0.980,0.780,0.880,0.000,0,625,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918C00102000,09/18/2020,102.000,C,A,50.660,49.690,50.175,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918P00102000,09/18/2020,102.000,P,A,1.040,0.840,0.940,0.000,0,44,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918C00103000,09/18/2020,103.000,C,A,49.720,48.750,49.235,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918P00103000,09/18/2020,103.000,P,A,1.090,0.890,0.990,0.000,0,3550,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918C00104000,09/18/2020,104.000,C,A,48.770,47.810,48.290,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918P00104000,09/18/2020,104.000,P,A,1.150,0.960,1.055,0.000,0,43,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918C00105000,09/18/2020,105.000,C,A,47.840,46.890,47.365,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918P00105000,09/18/2020,105.000,P,A,1.210,1.010,1.110,0.000,0,1308,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918C00106000,09/18/2020,106.000,C,A,46.900,45.960,46.430,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918P00106000,09/18/2020,106.000,P,A,1.270,1.070,1.170,0.000,0,34,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918C00107000,09/18/2020,107.000,C,A,45.970,45.040,45.505,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918P00107000,09/18/2020,107.000,P,A,1.340,1.140,1.240,0.000,0,166,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918C00108000,09/18/2020,108.000,C,A,45.050,44.120,44.585,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918P00108000,09/18/2020,108.000,P,A,1.410,1.210,1.310,0.000,0,25,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918C00109000,09/18/2020,109.000,C,A,44.130,43.210,43.670,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918P00109000,09/18/2020,109.000,P,A,1.490,1.290,1.390,0.000,0,72,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918C00110000,09/18/2020,110.000,C,A,43.210,42.310,42.760,0.000,0,0,151.320
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   200918P00110000,09/18/2020,110.000,P,A,1.570,1.370,1.470,0.000,0,69,151.320
